distance	distance_range(bp)	count.Inner	count.Outer	count.Right	count.Left	sum	log10count.Inner	log10count.Outer	log10count.Right	log10count.Left	log10sum	proportion.Inner	proportion.Outer	proportion.Right	proportion.Left	allpossible_sumcount	prob	log10prob	count_per_chr.chr1	count_per_chr.chr10	count_per_chr.chr11	count_per_chr.chr12	count_per_chr.chr13	count_per_chr.chr14	count_per_chr.chr15	count_per_chr.chr16	count_per_chr.chr17	count_per_chr.chr18	count_per_chr.chr19	count_per_chr.chr2	count_per_chr.chr20	count_per_chr.chr21	count_per_chr.chr22	count_per_chr.chr3	count_per_chr.chr4	count_per_chr.chr5	count_per_chr.chr6	count_per_chr.chr7	count_per_chr.chr8	count_per_chr.chr9	count_per_chr.chrX	count_per_chr.chrY	allpossible_count_per_chr.chr1	allpossible_count_per_chr.chr10	allpossible_count_per_chr.chr11	allpossible_count_per_chr.chr12	allpossible_count_per_chr.chr13	allpossible_count_per_chr.chr14	allpossible_count_per_chr.chr15	allpossible_count_per_chr.chr16	allpossible_count_per_chr.chr17	allpossible_count_per_chr.chr18	allpossible_count_per_chr.chr19	allpossible_count_per_chr.chr2	allpossible_count_per_chr.chr20	allpossible_count_per_chr.chr21	allpossible_count_per_chr.chr22	allpossible_count_per_chr.chr3	allpossible_count_per_chr.chr4	allpossible_count_per_chr.chr5	allpossible_count_per_chr.chr6	allpossible_count_per_chr.chr7	allpossible_count_per_chr.chr8	allpossible_count_per_chr.chr9	allpossible_count_per_chr.chrX	allpossible_count_per_chr.chrY	prob_per_chr.chr1	prob_per_chr.chr10	prob_per_chr.chr11	prob_per_chr.chr12	prob_per_chr.chr13	prob_per_chr.chr14	prob_per_chr.chr15	prob_per_chr.chr16	prob_per_chr.chr17	prob_per_chr.chr18	prob_per_chr.chr19	prob_per_chr.chr2	prob_per_chr.chr20	prob_per_chr.chr21	prob_per_chr.chr22	prob_per_chr.chr3	prob_per_chr.chr4	prob_per_chr.chr5	prob_per_chr.chr6	prob_per_chr.chr7	prob_per_chr.chr8	prob_per_chr.chr9	prob_per_chr.chrX	prob_per_chr.chrY	log10prob_per_chr.chr1	log10prob_per_chr.chr10	log10prob_per_chr.chr11	log10prob_per_chr.chr12	log10prob_per_chr.chr13	log10prob_per_chr.chr14	log10prob_per_chr.chr15	log10prob_per_chr.chr16	log10prob_per_chr.chr17	log10prob_per_chr.chr18	log10prob_per_chr.chr19	log10prob_per_chr.chr2	log10prob_per_chr.chr20	log10prob_per_chr.chr21	log10prob_per_chr.chr22	log10prob_per_chr.chr3	log10prob_per_chr.chr4	log10prob_per_chr.chr5	log10prob_per_chr.chr6	log10prob_per_chr.chr7	log10prob_per_chr.chr8	log10prob_per_chr.chr9	log10prob_per_chr.chrX	log10prob_per_chr.chrY
5.550	316,228~398,107	270	268	301	284	1123	2.431	2.428	2.479	2.453	3.050	0.240	0.239	0.268	0.253	3.087E+09	4.443E-12	-11.352	1.000E+02	5.300E+01	5.000E+01	4.900E+01	4.300E+01	4.600E+01	3.400E+01	3.600E+01	4.300E+01	2.200E+01	2.400E+01	8.900E+01	2.700E+01	1.000E+01	2.700E+01	7.800E+01	5.300E+01	7.400E+01	6.800E+01	6.200E+01	5.200E+01	5.400E+01	2.800E+01	1.000E+00	2.489E+08	1.352E+08	1.347E+08	1.335E+08	1.148E+08	1.070E+08	1.022E+08	9.000E+07	8.084E+07	7.772E+07	5.877E+07	2.428E+08	6.267E+07	4.778E+07	5.095E+07	1.977E+08	1.908E+08	1.806E+08	1.708E+08	1.588E+08	1.460E+08	1.409E+08	1.549E+08	5.902E+07	4.907E-12	4.788E-12	4.535E-12	4.483E-12	4.574E-12	5.251E-12	4.064E-12	4.885E-12	6.496E-12	3.457E-12	4.987E-12	4.476E-12	5.262E-12	2.556E-12	6.472E-12	4.819E-12	3.393E-12	5.005E-12	4.863E-12	4.769E-12	4.350E-12	4.682E-12	2.207E-12	2.069E-13	-11.309	-11.320	-11.343	-11.348	-11.340	-11.280	-11.391	-11.311	-11.187	-11.461	-11.302	-11.349	-11.279	-11.592	-11.189	-11.317	-11.469	-11.301	-11.313	-11.322	-11.362	-11.330	-11.656	-12.684
5.650	398,107~501,187	248	285	263	229	1025	2.394	2.455	2.420	2.360	3.011	0.242	0.278	0.257	0.223	3.085E+09	3.223E-12	-11.492	9.400E+01	4.300E+01	4.700E+01	4.600E+01	2.900E+01	3.600E+01	3.000E+01	3.300E+01	3.300E+01	1.900E+01	2.700E+01	8.600E+01	2.800E+01	1.000E+01	1.900E+01	8.000E+01	5.500E+01	6.000E+01	7.100E+01	5.800E+01	5.300E+01	4.500E+01	2.300E+01	0.000E+00	2.488E+08	1.351E+08	1.346E+08	1.334E+08	1.147E+08	1.069E+08	1.021E+08	8.991E+07	8.075E+07	7.763E+07	5.868E+07	2.428E+08	6.258E+07	4.768E+07	5.086E+07	1.976E+08	1.907E+08	1.805E+08	1.707E+08	1.587E+08	1.459E+08	1.408E+08	1.548E+08	5.893E+07	3.665E-12	3.088E-12	3.389E-12	3.345E-12	2.452E-12	3.267E-12	2.851E-12	3.561E-12	3.965E-12	2.374E-12	4.464E-12	3.437E-12	4.341E-12	2.035E-12	3.624E-12	3.928E-12	2.798E-12	3.225E-12	4.036E-12	3.546E-12	3.524E-12	3.101E-12	1.441E-12	0.000E+00	-11.436	-11.510	-11.470	-11.476	-11.610	-11.486	-11.545	-11.448	-11.402	-11.624	-11.350	-11.464	-11.362	-11.692	-11.441	-11.406	-11.553	-11.491	-11.394	-11.450	-11.453	-11.508	-11.841	-100.000
5.750	501,187~630,957	263	234	249	279	1025	2.420	2.369	2.396	2.446	3.011	0.257	0.228	0.243	0.272	3.082E+09	2.563E-12	-11.591	1.030E+02	5.000E+01	5.800E+01	5.300E+01	3.400E+01	2.700E+01	3.300E+01	3.100E+01	2.900E+01	2.900E+01	2.000E+01	8.100E+01	2.400E+01	1.100E+01	1.700E+01	6.600E+01	5.700E+01	6.000E+01	6.900E+01	4.400E+01	4.300E+01	4.100E+01	4.500E+01	0.000E+00	2.487E+08	1.350E+08	1.344E+08	1.333E+08	1.146E+08	1.068E+08	1.020E+08	8.979E+07	8.063E+07	7.751E+07	5.857E+07	2.426E+08	6.246E+07	4.757E+07	5.074E+07	1.975E+08	1.906E+08	1.804E+08	1.706E+08	1.586E+08	1.458E+08	1.407E+08	1.547E+08	5.881E+07	3.192E-12	2.855E-12	3.324E-12	3.064E-12	2.286E-12	1.948E-12	2.494E-12	2.660E-12	2.771E-12	2.883E-12	2.632E-12	2.572E-12	2.961E-12	1.782E-12	2.582E-12	2.576E-12	2.305E-12	2.564E-12	3.118E-12	2.138E-12	2.273E-12	2.246E-12	2.241E-12	0.000E+00	-11.496	-11.544	-11.478	-11.514	-11.641	-11.710	-11.603	-11.575	-11.557	-11.540	-11.580	-11.590	-11.529	-11.749	-11.588	-11.589	-11.637	-11.591	-11.506	-11.670	-11.643	-11.649	-11.649	-100.000
5.850	630,957~794,328	267	237	248	273	1025	2.427	2.375	2.394	2.436	3.011	0.260	0.231	0.242	0.266	3.079E+09	2.038E-12	-11.691	9.000E+01	4.000E+01	4.900E+01	5.300E+01	2.500E+01	4.400E+01	4.300E+01	3.700E+01	2.900E+01	2.800E+01	1.900E+01	7.900E+01	3.000E+01	1.600E+01	1.500E+01	6.800E+01	4.800E+01	4.600E+01	6.300E+01	5.400E+01	5.300E+01	5.300E+01	4.100E+01	2.000E+00	2.485E+08	1.348E+08	1.343E+08	1.331E+08	1.145E+08	1.066E+08	1.018E+08	8.965E+07	8.049E+07	7.737E+07	5.842E+07	2.425E+08	6.232E+07	4.742E+07	5.060E+07	1.973E+08	1.904E+08	1.802E+08	1.704E+08	1.584E+08	1.457E+08	1.405E+08	1.546E+08	5.867E+07	2.216E-12	1.816E-12	2.233E-12	2.437E-12	1.337E-12	2.526E-12	2.585E-12	2.526E-12	2.205E-12	2.215E-12	1.991E-12	1.994E-12	2.947E-12	2.065E-12	1.815E-12	2.109E-12	1.543E-12	1.562E-12	2.263E-12	2.086E-12	2.227E-12	2.309E-12	1.624E-12	2.087E-13	-11.654	-11.741	-11.651	-11.613	-11.874	-11.598	-11.588	-11.598	-11.657	-11.655	-11.701	-11.700	-11.531	-11.685	-11.741	-11.676	-11.812	-11.806	-11.645	-11.681	-11.652	-11.637	-11.789	-12.681
5.950	794,328~1,000,000	238	219	215	225	897	2.377	2.340	2.332	2.352	2.953	0.265	0.244	0.240	0.251	3.074E+09	1.419E-12	-11.848	6.200E+01	4.300E+01	4.800E+01	4.500E+01	2.400E+01	3.000E+01	2.900E+01	2.800E+01	2.300E+01	2.100E+01	1.700E+01	6.800E+01	1.800E+01	1.100E+01	1.000E+01	6.900E+01	5.500E+01	7.000E+01	5.000E+01	5.000E+01	5.000E+01	3.900E+01	3.700E+01	0.000E+00	2.484E+08	1.346E+08	1.341E+08	1.330E+08	1.143E+08	1.065E+08	1.016E+08	8.946E+07	8.030E+07	7.719E+07	5.824E+07	2.423E+08	6.213E+07	4.724E+07	5.041E+07	1.971E+08	1.903E+08	1.800E+08	1.702E+08	1.582E+08	1.455E+08	1.403E+08	1.544E+08	5.848E+07	1.214E-12	1.553E-12	1.740E-12	1.646E-12	1.021E-12	1.370E-12	1.387E-12	1.522E-12	1.393E-12	1.323E-12	1.419E-12	1.364E-12	1.409E-12	1.132E-12	9.645E-13	1.702E-12	1.406E-12	1.891E-12	1.428E-12	1.536E-12	1.671E-12	1.351E-12	1.165E-12	0.000E+00	-11.916	-11.809	-11.759	-11.784	-11.991	-11.863	-11.858	-11.818	-11.856	-11.878	-11.848	-11.865	-11.851	-11.946	-12.016	-11.769	-11.852	-11.723	-11.845	-11.814	-11.777	-11.869	-11.934	-100.000
6.050	1,000,000~1,258,925	207	218	207	216	848	2.316	2.338	2.316	2.334	2.928	0.244	0.257	0.244	0.255	3.069E+09	1.067E-12	-11.972	7.900E+01	5.400E+01	5.000E+01	3.400E+01	3.200E+01	2.100E+01	3.200E+01	2.900E+01	2.200E+01	2.300E+01	1.300E+01	7.100E+01	1.900E+01	9.000E+00	9.000E+00	5.400E+01	4.700E+01	5.800E+01	4.900E+01	3.600E+01	4.700E+01	2.100E+01	3.900E+01	0.000E+00	2.481E+08	1.344E+08	1.339E+08	1.327E+08	1.140E+08	1.062E+08	1.014E+08	8.923E+07	8.007E+07	7.696E+07	5.801E+07	2.421E+08	6.190E+07	4.701E+07	5.018E+07	1.969E+08	1.900E+08	1.798E+08	1.700E+08	1.580E+08	1.452E+08	1.401E+08	1.541E+08	5.825E+07	1.230E-12	1.552E-12	1.442E-12	9.893E-13	1.084E-12	7.635E-13	1.219E-12	1.255E-12	1.061E-12	1.154E-12	8.655E-13	1.133E-12	1.185E-12	7.394E-13	6.927E-13	1.059E-12	9.552E-13	1.246E-12	1.113E-12	8.799E-13	1.250E-12	5.789E-13	9.771E-13	0.000E+00	-11.910	-11.809	-11.841	-12.005	-11.965	-12.117	-11.914	-11.901	-11.974	-11.938	-12.063	-11.946	-11.926	-12.131	-12.159	-11.975	-12.020	-11.905	-11.953	-12.056	-11.903	-12.237	-12.010	-100.000
6.150	1,258,925~1,584,893	198	192	197	203	790	2.297	2.283	2.294	2.307	2.898	0.251	0.243	0.249	0.257	3.062E+09	7.916E-13	-12.102	6.900E+01	3.500E+01	3.800E+01	4.600E+01	2.400E+01	2.100E+01	2.000E+01	2.000E+01	2.600E+01	2.200E+01	2.200E+01	7.000E+01	1.700E+01	1.000E+01	1.700E+01	3.900E+01	4.100E+01	6.400E+01	4.900E+01	4.200E+01	2.700E+01	3.800E+01	3.300E+01	0.000E+00	2.478E+08	1.341E+08	1.336E+08	1.324E+08	1.138E+08	1.059E+08	1.011E+08	8.894E+07	7.978E+07	7.666E+07	5.772E+07	2.418E+08	6.161E+07	4.672E+07	4.989E+07	1.966E+08	1.897E+08	1.795E+08	1.697E+08	1.577E+08	1.450E+08	1.398E+08	1.539E+08	5.796E+07	8.541E-13	8.006E-13	8.726E-13	1.066E-12	6.472E-13	6.081E-13	6.068E-13	6.898E-13	9.997E-13	8.803E-13	1.169E-12	8.882E-13	8.465E-13	6.567E-13	1.045E-12	6.085E-13	6.629E-13	1.094E-12	8.858E-13	8.169E-13	5.714E-13	8.339E-13	6.580E-13	0.000E+00	-12.068	-12.097	-12.059	-11.972	-12.189	-12.216	-12.217	-12.161	-12.000	-12.055	-11.932	-12.052	-12.072	-12.183	-11.981	-12.216	-12.179	-11.961	-12.053	-12.088	-12.243	-12.079	-12.182	-100.000
6.250	1,584,893~1,995,262	174	175	181	188	718	2.241	2.243	2.258	2.274	2.856	0.242	0.244	0.252	0.262	3.053E+09	5.731E-13	-12.242	6.400E+01	3.600E+01	3.800E+01	3.500E+01	1.800E+01	1.100E+01	2.600E+01	3.000E+01	1.000E+01	2.000E+01	8.000E+00	6.000E+01	1.800E+01	9.000E+00	6.000E+00	5.900E+01	3.500E+01	4.600E+01	5.000E+01	4.200E+01	3.400E+01	2.600E+01	3.700E+01	0.000E+00	2.475E+08	1.338E+08	1.332E+08	1.321E+08	1.134E+08	1.056E+08	1.008E+08	8.858E+07	7.942E+07	7.630E+07	5.735E+07	2.414E+08	6.125E+07	4.635E+07	4.953E+07	1.962E+08	1.894E+08	1.791E+08	1.693E+08	1.574E+08	1.446E+08	1.394E+08	1.535E+08	5.760E+07	6.302E-13	6.559E-13	6.950E-13	6.458E-13	3.868E-13	2.539E-13	6.288E-13	8.253E-13	3.068E-13	6.388E-13	3.399E-13	6.056E-13	7.162E-13	4.732E-13	2.952E-13	7.326E-13	4.504E-13	6.257E-13	7.195E-13	6.504E-13	5.730E-13	4.544E-13	5.874E-13	0.000E+00	-12.201	-12.183	-12.158	-12.190	-12.412	-12.595	-12.201	-12.083	-12.513	-12.195	-12.469	-12.218	-12.145	-12.325	-12.530	-12.135	-12.346	-12.204	-12.143	-12.187	-12.242	-12.343	-12.231	-100.000
6.350	1,995,262~2,511,886	151	146	146	174	617	2.179	2.164	2.164	2.241	2.790	0.245	0.237	0.237	0.282	3.042E+09	3.926E-13	-12.406	4.700E+01	2.100E+01	2.400E+01	2.200E+01	2.600E+01	2.500E+01	2.600E+01	2.100E+01	2.000E+01	1.700E+01	1.700E+01	4.500E+01	1.300E+01	7.000E+00	8.000E+00	4.100E+01	3.800E+01	4.000E+01	2.500E+01	4.300E+01	2.700E+01	2.600E+01	3.800E+01	0.000E+00	2.470E+08	1.333E+08	1.328E+08	1.316E+08	1.129E+08	1.051E+08	1.003E+08	8.812E+07	7.896E+07	7.584E+07	5.689E+07	2.410E+08	6.079E+07	4.589E+07	4.907E+07	1.958E+08	1.889E+08	1.787E+08	1.689E+08	1.569E+08	1.441E+08	1.390E+08	1.530E+08	5.713E+07	3.683E-13	3.049E-13	3.499E-13	3.236E-13	4.456E-13	4.604E-13	5.018E-13	4.613E-13	4.903E-13	4.339E-13	5.784E-13	3.615E-13	4.140E-13	2.953E-13	3.156E-13	4.054E-13	3.894E-13	4.333E-13	2.865E-13	5.305E-13	3.626E-13	3.621E-13	4.806E-13	0.000E+00	-12.434	-12.516	-12.456	-12.490	-12.351	-12.337	-12.299	-12.336	-12.310	-12.363	-12.238	-12.442	-12.383	-12.530	-12.501	-12.392	-12.410	-12.363	-12.543	-12.275	-12.441	-12.441	-12.318	-100.000
6.450	2,511,886~3,162,278	162	158	163	154	637	2.210	2.199	2.212	2.188	2.804	0.254	0.248	0.256	0.242	3.028E+09	3.234E-13	-12.490	3.600E+01	3.300E+01	3.700E+01	2.900E+01	2.800E+01	1.500E+01	2.000E+01	2.200E+01	1.300E+01	1.700E+01	1.000E+01	4.900E+01	1.000E+01	6.000E+00	5.000E+00	3.600E+01	3.700E+01	3.600E+01	3.900E+01	4.000E+01	3.600E+01	2.600E+01	5.700E+01	0.000E+00	2.464E+08	1.327E+08	1.322E+08	1.310E+08	1.124E+08	1.045E+08	9.971E+07	8.754E+07	7.838E+07	7.526E+07	5.631E+07	2.404E+08	6.021E+07	4.531E+07	4.849E+07	1.952E+08	1.883E+08	1.781E+08	1.683E+08	1.563E+08	1.435E+08	1.384E+08	1.525E+08	5.656E+07	2.246E-13	3.823E-13	4.304E-13	3.403E-13	3.832E-13	2.206E-13	3.084E-13	3.864E-13	2.550E-13	3.473E-13	2.730E-13	3.134E-13	2.554E-13	2.036E-13	1.586E-13	2.836E-13	3.021E-13	3.108E-13	3.563E-13	3.934E-13	3.856E-13	2.889E-13	5.749E-13	0.000E+00	-12.649	-12.418	-12.366	-12.468	-12.417	-12.656	-12.511	-12.413	-12.593	-12.459	-12.564	-12.504	-12.593	-12.691	-12.800	-12.547	-12.520	-12.508	-12.448	-12.405	-12.414	-12.539	-12.240	-100.000
6.550	3,162,278~3,981,072	167	174	136	153	630	2.223	2.241	2.134	2.185	2.799	0.265	0.276	0.216	0.243	3.011E+09	2.556E-13	-12.592	4.500E+01	3.200E+01	4.000E+01	3.700E+01	1.900E+01	1.200E+01	1.700E+01	1.500E+01	2.800E+01	2.100E+01	1.000E+01	5.700E+01	9.000E+00	1.100E+01	3.000E+00	4.100E+01	3.500E+01	2.800E+01	3.300E+01	3.300E+01	3.700E+01	2.900E+01	3.800E+01	0.000E+00	2.457E+08	1.320E+08	1.315E+08	1.303E+08	1.116E+08	1.038E+08	9.898E+07	8.681E+07	7.765E+07	7.453E+07	5.558E+07	2.397E+08	5.948E+07	4.458E+07	4.776E+07	1.945E+08	1.876E+08	1.774E+08	1.676E+08	1.556E+08	1.428E+08	1.377E+08	1.517E+08	5.583E+07	2.237E-13	2.961E-13	3.716E-13	3.468E-13	2.079E-13	1.412E-13	2.098E-13	2.110E-13	4.404E-13	3.441E-13	2.197E-13	2.905E-13	1.848E-13	3.013E-13	7.672E-14	2.575E-13	2.278E-13	1.928E-13	2.405E-13	2.590E-13	3.164E-13	2.573E-13	3.059E-13	0.000E+00	-12.650	-12.529	-12.430	-12.460	-12.682	-12.850	-12.678	-12.676	-12.356	-12.463	-12.658	-12.537	-12.733	-12.521	-13.115	-12.589	-12.642	-12.715	-12.619	-12.587	-12.500	-12.590	-12.514	-100.000
6.650	3,981,072~5,011,872	166	154	131	153	604	2.220	2.188	2.117	2.185	2.781	0.275	0.255	0.217	0.253	2.988E+09	1.961E-13	-12.708	5.100E+01	3.100E+01	2.600E+01	2.700E+01	2.000E+01	2.200E+01	2.500E+01	2.000E+01	2.000E+01	1.500E+01	1.100E+01	4.900E+01	1.200E+01	1.200E+01	9.000E+00	4.100E+01	2.700E+01	3.300E+01	3.400E+01	2.600E+01	3.800E+01	2.700E+01	2.800E+01	0.000E+00	2.448E+08	1.311E+08	1.305E+08	1.294E+08	1.107E+08	1.029E+08	9.806E+07	8.589E+07	7.673E+07	7.361E+07	5.466E+07	2.387E+08	5.856E+07	4.366E+07	4.684E+07	1.936E+08	1.867E+08	1.764E+08	1.666E+08	1.547E+08	1.419E+08	1.367E+08	1.508E+08	5.491E+07	2.021E-13	2.295E-13	1.932E-13	2.024E-13	1.753E-13	2.074E-13	2.473E-13	2.259E-13	2.529E-13	1.977E-13	1.952E-13	1.991E-13	1.988E-13	2.666E-13	1.864E-13	2.055E-13	1.403E-13	1.814E-13	1.979E-13	1.631E-13	2.598E-13	1.915E-13	1.801E-13	0.000E+00	-12.694	-12.639	-12.714	-12.694	-12.756	-12.683	-12.607	-12.646	-12.597	-12.704	-12.709	-12.701	-12.702	-12.574	-12.730	-12.687	-12.853	-12.741	-12.703	-12.788	-12.585	-12.718	-12.744	-100.000
6.750	5,011,872~6,309,573	159	119	122	152	552	2.201	2.076	2.086	2.182	2.742	0.288	0.216	0.221	0.275	2.961E+09	1.437E-13	-12.843	4.900E+01	3.100E+01	2.400E+01	3.000E+01	1.600E+01	1.400E+01	2.800E+01	1.500E+01	1.200E+01	1.800E+01	1.000E+01	3.400E+01	1.700E+01	2.000E+00	7.000E+00	3.100E+01	3.300E+01	3.200E+01	2.200E+01	4.000E+01	2.300E+01	2.700E+01	3.700E+01	0.000E+00	2.436E+08	1.299E+08	1.294E+08	1.282E+08	1.095E+08	1.017E+08	9.691E+07	8.473E+07	7.557E+07	7.245E+07	5.351E+07	2.376E+08	5.740E+07	4.251E+07	4.568E+07	1.924E+08	1.855E+08	1.753E+08	1.655E+08	1.535E+08	1.407E+08	1.356E+08	1.496E+08	5.375E+07	1.550E-13	1.839E-13	1.429E-13	1.803E-13	1.126E-13	1.061E-13	2.227E-13	1.364E-13	1.224E-13	1.914E-13	1.440E-13	1.103E-13	2.282E-13	3.626E-14	1.181E-13	1.242E-13	1.371E-13	1.407E-13	1.024E-13	2.008E-13	1.259E-13	1.534E-13	1.905E-13	0.000E+00	-12.810	-12.735	-12.845	-12.744	-12.949	-12.974	-12.652	-12.865	-12.912	-12.718	-12.842	-12.957	-12.642	-13.441	-12.928	-12.906	-12.863	-12.852	-12.990	-12.697	-12.900	-12.814	-12.720	-100.000
6.850	6,309,573~7,943,282	142	147	145	177	611	2.152	2.167	2.161	2.248	2.786	0.232	0.241	0.237	0.290	2.926E+09	1.278E-13	-12.893	5.000E+01	4.000E+01	2.800E+01	3.300E+01	1.800E+01	1.900E+01	1.800E+01	2.100E+01	1.300E+01	1.400E+01	1.100E+01	5.000E+01	8.000E+00	7.000E+00	1.100E+01	4.400E+01	3.400E+01	3.100E+01	3.100E+01	3.200E+01	3.400E+01	2.500E+01	3.900E+01	0.000E+00	2.422E+08	1.285E+08	1.279E+08	1.268E+08	1.081E+08	1.003E+08	9.545E+07	8.328E+07	7.412E+07	7.100E+07	5.205E+07	2.361E+08	5.595E+07	4.105E+07	4.423E+07	1.909E+08	1.841E+08	1.738E+08	1.640E+08	1.521E+08	1.393E+08	1.341E+08	1.482E+08	5.229E+07	1.264E-13	1.906E-13	1.340E-13	1.593E-13	1.019E-13	1.160E-13	1.154E-13	1.544E-13	1.074E-13	1.207E-13	1.294E-13	1.296E-13	8.753E-14	1.044E-13	1.522E-13	1.411E-13	1.131E-13	1.092E-13	1.157E-13	1.288E-13	1.494E-13	1.141E-13	1.611E-13	0.000E+00	-12.898	-12.720	-12.873	-12.798	-12.992	-12.936	-12.938	-12.811	-12.969	-12.918	-12.888	-12.887	-13.058	-12.981	-12.817	-12.851	-12.947	-12.962	-12.937	-12.890	-12.826	-12.943	-12.793	-100.000
6.950	7,943,282~10,000,000	180	172	137	156	645	2.255	2.236	2.137	2.193	2.810	0.279	0.267	0.212	0.242	2.882E+09	1.088E-13	-12.963	6.500E+01	1.900E+01	3.200E+01	3.000E+01	8.000E+00	1.800E+01	2.300E+01	1.600E+01	2.200E+01	1.500E+01	1.100E+01	6.300E+01	2.100E+01	1.100E+01	7.000E+00	3.600E+01	3.600E+01	4.300E+01	2.800E+01	4.100E+01	4.300E+01	1.900E+01	3.800E+01	0.000E+00	2.403E+08	1.266E+08	1.261E+08	1.249E+08	1.063E+08	9.844E+07	9.362E+07	8.144E+07	7.228E+07	6.916E+07	5.022E+07	2.343E+08	5.411E+07	3.922E+07	4.239E+07	1.891E+08	1.822E+08	1.720E+08	1.622E+08	1.502E+08	1.375E+08	1.323E+08	1.464E+08	5.046E+07	1.315E-13	7.296E-14	1.234E-13	1.167E-13	3.661E-14	8.891E-14	1.195E-13	9.552E-14	1.480E-13	1.054E-13	1.065E-13	1.307E-13	1.887E-13	1.364E-13	8.029E-14	9.256E-14	9.605E-14	1.216E-13	8.393E-14	1.327E-13	1.521E-13	6.983E-14	1.262E-13	0.000E+00	-12.881	-13.137	-12.909	-12.933	-13.436	-13.051	-12.923	-13.020	-12.830	-12.977	-12.973	-12.884	-12.724	-12.865	-13.095	-13.034	-13.018	-12.915	-13.076	-12.877	-12.818	-13.156	-12.899	-100.000
7.050	10,000,000~12,589,254	141	152	171	182	646	2.149	2.182	2.233	2.260	2.810	0.218	0.235	0.265	0.282	2.826E+09	8.827E-14	-13.054	4.500E+01	3.200E+01	3.200E+01	3.100E+01	2.100E+01	1.700E+01	2.300E+01	2.300E+01	2.300E+01	1.800E+01	1.400E+01	5.900E+01	1.900E+01	6.000E+00	7.000E+00	4.400E+01	3.600E+01	3.400E+01	3.200E+01	3.500E+01	3.300E+01	2.000E+01	4.200E+01	0.000E+00	2.380E+08	1.243E+08	1.238E+08	1.226E+08	1.039E+08	9.613E+07	9.131E+07	7.913E+07	6.998E+07	6.686E+07	4.791E+07	2.320E+08	5.181E+07	3.691E+07	4.008E+07	1.868E+08	1.799E+08	1.697E+08	1.599E+08	1.479E+08	1.351E+08	1.300E+08	1.441E+08	4.815E+07	7.301E-14	9.942E-14	9.984E-14	9.763E-14	7.802E-14	6.830E-14	9.728E-14	1.123E-13	1.269E-13	1.040E-13	1.129E-13	9.823E-14	1.416E-13	6.278E-14	6.744E-14	9.097E-14	7.727E-14	7.738E-14	7.729E-14	9.138E-14	9.431E-14	5.942E-14	1.126E-13	0.000E+00	-13.137	-13.003	-13.001	-13.010	-13.108	-13.166	-13.012	-12.950	-12.896	-12.983	-12.947	-13.008	-12.849	-13.202	-13.171	-13.041	-13.112	-13.111	-13.112	-13.039	-13.025	-13.226	-12.948	-100.000
7.150	12,589,254~15,848,932	155	176	169	181	681	2.190	2.246	2.228	2.258	2.833	0.228	0.258	0.248	0.266	2.757E+09	7.579E-14	-13.120	4.800E+01	2.800E+01	2.800E+01	2.900E+01	1.900E+01	1.500E+01	2.300E+01	2.400E+01	1.000E+01	1.900E+01	1.900E+01	6.300E+01	1.400E+01	6.000E+00	6.000E+00	5.700E+01	4.300E+01	4.800E+01	4.300E+01	3.400E+01	3.500E+01	2.400E+01	4.600E+01	0.000E+00	2.351E+08	1.214E+08	1.209E+08	1.197E+08	1.010E+08	9.322E+07	8.841E+07	7.623E+07	6.707E+07	6.395E+07	4.500E+07	2.291E+08	4.890E+07	3.400E+07	3.718E+07	1.839E+08	1.770E+08	1.668E+08	1.570E+08	1.450E+08	1.322E+08	1.271E+08	1.411E+08	4.525E+07	6.263E-14	7.075E-14	7.106E-14	7.431E-14	5.769E-14	4.936E-14	7.981E-14	9.659E-14	4.574E-14	9.114E-14	1.295E-13	8.437E-14	8.783E-14	5.413E-14	4.951E-14	9.509E-14	7.452E-14	8.829E-14	8.403E-14	7.193E-14	8.120E-14	5.793E-14	9.998E-14	0.000E+00	-13.203	-13.150	-13.148	-13.129	-13.239	-13.307	-13.098	-13.015	-13.340	-13.040	-12.888	-13.074	-13.056	-13.267	-13.305	-13.022	-13.128	-13.054	-13.076	-13.143	-13.090	-13.237	-13.000	-100.000
